Age,AgeGroup,Class,Event,EventNumber,Finals,Gender,Heat,MeetDate,MeetName,Name,Rank,Team,TeamType,Wind,OrigTeamName
17,,Class 1,200 Meter Dash,Event 6,25.84,Girls,2,2017-01-14,Jaaa Puma Development Meet,Ishara Scarlet,22,Rusea's High,,5.5,Ruseas High
18,,Class 1,200 Meter Dash,Event 6,25.92,Girls,3,2017-01-14,Jaaa Puma Development Meet,Danika Ferguson,23,The Queens School,,9.9,The Queens
17,,Class 1,200 Meter Dash,Event 6,25.94,Girls,3,2017-01-14,Jaaa Puma Development Meet,Tre Ann Cameron,24,The Queens School,,9.9,The Queens
17,,Class 1,200 Meter Dash,Event 6,26.01,Girls,2,2017-01-14,Jaaa Puma Development Meet,Jehnelle Gayle,25,Holmwood Technical High,,5.5,Holmwood Tec
17,,Class 1,200 Meter Dash,Event 6,26.07,Girls,1,2017-01-14,Jaaa Puma Development Meet,Christine Anderson,26,Spaldings High,,5.1,Spalding Hig
17,,Class 1,200 Meter Dash,Event 6,26.15,Girls,5,2017-01-14,Jaaa Puma Development Meet,Shanice Heaven,27,Herbert Morrison,,6.3,Herbert Morr
18,,Class 1,200 Meter Dash,Event 6,26.24,Girls,3,2017-01-14,Jaaa Puma Development Meet,Safiya Thompson,28,St. Jago High,,9.9,St. Jago
17,,Class 1,200 Meter Dash,Event 6,26.45,Girls,1,2017-01-14,Jaaa Puma Development Meet,Shackera Samuels,29,The Queens School,,5.1,The Queens
17,,Class 1,200 Meter Dash,Event 6,26.62,Girls,5,2017-01-14,Jaaa Puma Development Meet,Ramona Cain,30,Papine High,,6.3,Papine High School
17,,Class 1,200 Meter Dash,Event 6,26.69,Girls,2,2017-01-14,Jaaa Puma Development Meet,Shenae Watson,31,St. Hugh's High,,5.5,St. Hughs
18,,Class 1,200 Meter Dash,Event 6,27.19,Girls,2,2017-01-14,Jaaa Puma Development Meet,Melony Wright,32,Edwin Allen High,,5.5,Edwin Allen
,,Class 1,200 Meter Dash,Event 6,27.88,Girls,2,2017-01-14,Jaaa Puma Development Meet,Alyssa Boothe,33,Belair High,,5.5,Belair High School
17,,Class 1,200 Meter Dash,Event 6,28.24,Girls,1,2017-01-14,Jaaa Puma Development Meet,Kay'C Hewitt,34,Bellefield High,,5.1,Bellefield
17,,Class 1,200 Meter Dash,Event 6,28.67,Girls,3,2017-01-14,Jaaa Puma Development Meet,Christina Kerr,35,Frome Technical High,,9.9,Frome Tech
17,,Class 1,200 Meter Dash,Event 6,28.73,Girls,4,2017-01-14,Jaaa Puma Development Meet,Xanielle Riley,36,St. Hugh's High,,2.0,St. Hughs
17,,Class 1,200 Meter Dash,Event 6,29.23,Girls,5,2017-01-14,Jaaa Puma Development Meet,Jenae Watson,37,St. Hugh's High,,6.3,St. Hughs
17,,Class 1,200 Meter Dash,Event 6,37.77,Girls,4,2017-01-14,Jaaa Puma Development Meet,Dahlia Wallace,38,Frome Technical High,,2.0,Frome Tech
15,,Class 2,200 Meter Dash,Event 7,20.96,Boys,9,2017-01-14,Jaaa Puma Development Meet,Jevaughn Powell,1,edwin allen boys,,2.2,edwin allen boys
,,Class 2,200 Meter Dash,Event 7,21.38,Boys,17,2017-01-14,Jaaa Puma Development Meet,Rajay Brammer,2,Petersfield High,,4.3,Petersfield
14,,Class 2,200 Meter Dash,Event 7,21.58,Boys,10,2017-01-14,Jaaa Puma Development Meet,Antonio Hanson,3,Herbert Morrison,,4.4,Herbert Morr
15,,Class 2,200 Meter Dash,Event 7,21.61,Boys,17,2017-01-14,Jaaa Puma Development Meet,Jamar Fries,4,Holmwood Technical High,,4.3,Holmwood Tec
15,,Class 2,200 Meter Dash,Event 7,21.78A,Boys,5,2017-01-14,Jaaa Puma Development Meet,Jaydeon Crooks,5,Irwin High,,NWI,Irwin High School
15,,Class 2,200 Meter Dash,Event 7,21.85,Boys,16,2017-01-14,Jaaa Puma Development Meet,Oblique Seville,6,Holmwood Technical High,,2.9,Holmwood Tec
15,,Class 2,200 Meter Dash,Event 7,21.94A,Boys,2,2017-01-14,Jaaa Puma Development Meet,Davian Clarke,7,Rusea's High,,+0.0,Ruseas High
,,Class 2,200 Meter Dash,Event 7,22.20,Boys,6,2017-01-14,Jaaa Puma Development Meet,Jashaun Parks,8,St. Elizabeth Technical High,,6.7,St. Elizabet
15,,Class 2,200 Meter Dash,Event 7,22.23,Boys,18,2017-01-14,Jaaa Puma Development Meet,Rushaun Rowe,9,Kingston College,,2.4,Kingston College
15,,Class 2,200 Meter Dash,Event 7,22.26,Boys,14,2017-01-14,Jaaa Puma Development Meet,Kishane Thompson,10,Garvey Maceo High,,8.4,Garvey Maceo
15,,Class 2,200 Meter Dash,Event 7,22.33,Boys,4,2017-01-14,Jaaa Puma Development Meet,Akeen Smith,11,Kingston College,,3.0,Kingston College
14,,Class 2,200 Meter Dash,Event 7,22.34,Boys,4,2017-01-14,Jaaa Puma Development Meet,Reneto Smith,12,Rusea's High,,3.0,Ruseas High
15,,Class 2,200 Meter Dash,Event 7,22.39,Boys,12,2017-01-14,Jaaa Puma Development Meet,Suejay Henry,13,Bellefield High,,2.3,Bellefield
15,,Class 2,200 Meter Dash,Event 7,22.40,Boys,1,2017-01-14,Jaaa Puma Development Meet,Jevaughn Whyte,14,Rusea's High,,8.9,Ruseas High
15,,Class 2,200 Meter Dash,Event 7,22.41,Boys,11,2017-01-14,Jaaa Puma Development Meet,Shaquille Lowe,15,Kingston College,,5.4,Kingston College
14,,Class 2,200 Meter Dash,Event 7,22.44,Boys,1,2017-01-14,Jaaa Puma Development Meet,Dwight Walker,16,Dinthill Technical High,,8.9,Dinthill Tec
,,Class 2,200 Meter Dash,Event 7,22.57,Boys,18,2017-01-14,Jaaa Puma Development Meet,Romario Taylor,17,Petersfield High,,2.4,Petersfield
,,Class 2,200 Meter Dash,Event 7,22.69A,Boys,5,2017-01-14,Jaaa Puma Development Meet,Conroy Jones,18,St. Elizabeth Technical High,,NWI,St. Elizabet
15,,Class 2,200 Meter Dash,Event 7,22.71A,Boys,2,2017-01-14,Jaaa Puma Development Meet,Danville Barnaby,19,Green Island High,,+0.0,Green Island
15,,Class 2,200 Meter Dash,Event 7,22.73A,Boys,2,2017-01-14,Jaaa Puma Development Meet,Eyon Greene,20,Mona High,,+0.0,Mona High School
18,,Class 2,200 Meter Dash,Event 7,22.73,Boys,11,2017-01-14,Jaaa Puma Development Meet,Antonio Watson,21,Petersfield High,,5.4,Petersfield
15,,Class 2,200 Meter Dash,Event 7,22.73,Boys,6,2017-01-14,Jaaa Puma Development Meet,Jahville Henningham,22,St. James High,,6.7,St James High
15,,Class 2,200 Meter Dash,Event 7,22.88,Boys,15,2017-01-14,Jaaa Puma Development Meet,Dijon Wallace,23,Manchester High,,9.9,Manchester High
14,,Class 2,200 Meter Dash,Event 7,23.10,Boys,3,2017-01-14,Jaaa Puma Development Meet,Chordel Wright,24,Rusea's High,,3.3,Ruseas High
15,,Class 2,200 Meter Dash,Event 7,23.10,Boys,10,2017-01-14,Jaaa Puma Development Meet,Oshane Peart,25,Kingston College,,4.4,Kingston College
15,,Class 2,200 Meter Dash,Event 7,23.13,Boys,17,2017-01-14,Jaaa Puma Development Meet,Ackeem Simms,26,Tacius Golding High,,4.3,Tacius Golding
15,,Class 2,200 Meter Dash,Event 7,23.17,Boys,19,2017-01-14,Jaaa Puma Development Meet,Dervin Walker,27,Holmwood Technical High,,5.6,Holmwood Tec
14,,Class 2,200 Meter Dash,Event 7,23.23,Boys,10,2017-01-14,Jaaa Puma Development Meet,Dimeetri Irving,28,Rhodes Hall High,,4.4,Rhodes Hall
14,,Class 2,200 Meter Dash,Event 7,23.23,Boys,14,2017-01-14,Jaaa Puma Development Meet,Romario Williams,29,lacovia high,,8.4,lacovia high
15,,Class 2,200 Meter Dash,Event 7,23.25A,Boys,7,2017-01-14,Jaaa Puma Development Meet,Izani Barrett,30,Irwin High,,NWI,Irwin High School
15,,Class 2,200 Meter Dash,Event 7,23.31,Boys,4,2017-01-14,Jaaa Puma Development Meet,David Tomilnson,31,Green Island High,,3.0,Green Island
15,,Class 2,200 Meter Dash,Event 7,23.38,Boys,1,2017-01-14,Jaaa Puma Development Meet,Howard Davis Jr.,32,Mona High,,8.9,Mona High School
,,Class 2,200 Meter Dash,Event 7,23.40A,Boys,7,2017-01-14,Jaaa Puma Development Meet,Warren Henlon,33,St. Elizabeth Technical High,,NWI,St. Elizabet
14,,Class 2,200 Meter Dash,Event 7,23.41,Boys,16,2017-01-14,Jaaa Puma Development Meet,Tatdre Watt,34,Irwin High,,2.9,Irwin High School
,,Class 2,200 Meter Dash,Event 7,23.42,Boys,17,2017-01-14,Jaaa Puma Development Meet,Jordon Smith,35,Belair High,,4.3,Belair High School
15,,Class 2,200 Meter Dash,Event 7,23.45,Boys,3,2017-01-14,Jaaa Puma Development Meet,Johara Johnson,36,Knox College,,3.3,Knox College
14,,Class 2,200 Meter Dash,Event 7,23.48,Boys,13,2017-01-14,Jaaa Puma Development Meet,Zidane Brown,37,Glenmuir High,,4.0,Glenmuir
14,,Class 2,200 Meter Dash,Event 7,23.57,Boys,17,2017-01-14,Jaaa Puma Development Meet,Malik Parris,38,Kingston College,,4.3,Kingston College
14,,Class 2,200 Meter Dash,Event 7,23.58,Boys,8,2017-01-14,Jaaa Puma Development Meet,Denver Crosdale,39,Mavis Bank High,,7.5,Mavis Bank High
15,,Class 2,200 Meter Dash,Event 7,23.59A,Boys,5,2017-01-14,Jaaa Puma Development Meet,Jowayne Brown,40,St. James High,,NWI,St James High
15,,Class 2,200 Meter Dash,Event 7,23.61,Boys,19,2017-01-14,Jaaa Puma Development Meet,Fabian Lewis,41,edwin allen boys,,5.6,edwin allen boys
15,,Class 2,200 Meter Dash,Event 7,23.64,Boys,4,2017-01-14,Jaaa Puma Development Meet,Llamar-Daiyne Marshall,42,Mona High,,3.0,Mona High School
14,,Class 2,200 Meter Dash,Event 7,23.66,Boys,1,2017-01-14,Jaaa Puma Development Meet,Rudon Bowen,43,Kingston College,,8.9,Kingston College
15,,Class 2,200 Meter Dash,Event 7,23.71,Boys,11,2017-01-14,Jaaa Puma Development Meet,Romario Richards,44,Mona High,,5.4,Mona High School
14,,Class 2,200 Meter Dash,Event 7,23.72,Boys,10,2017-01-14,Jaaa Puma Development Meet,Cario William,45,William Knibb Memorial High,,4.4,William knibb
15,,Class 2,200 Meter Dash,Event 7,23.73,Boys,3,2017-01-14,Jaaa Puma Development Meet,Rasheed Samuels,46,Kingston College,,3.3,Kingston College
15,,Class 2,200 Meter Dash,Event 7,23.81,Boys,11,2017-01-14,Jaaa Puma Development Meet,Sean-Isaac Watson,47,Ardenne High,,5.4,Ardenne High School
14,,Class 2,200 Meter Dash,Event 7,23.83,Boys,17,2017-01-14,Jaaa Puma Development Meet,Ky-Jon James,48,Rusea's High,,4.3,Ruseas High
15,,Class 2,200 Meter Dash,Event 7,23.85,Boys,13,2017-01-14,Jaaa Puma Development Meet,Antonio Rodney,49,lacovia high,,4.0,lacovia high
15,,Class 2,200 Meter Dash,Event 7,23.85,Boys,6,2017-01-14,Jaaa Puma Development Meet,Javaujhn Bhalai,50,Spanish Town High,,6.7,Spainsh town high
14,,Class 2,200 Meter Dash,Event 7,24.00,Boys,16,2017-01-14,Jaaa Puma Development Meet,Jordan James,51,Rusea's High,,2.9,Ruseas High
15,,Class 2,200 Meter Dash,Event 7,24.01,Boys,8,2017-01-14,Jaaa Puma Development Meet,Taneil Hylton,52,Irwin High,,7.5,Irwin High School
15,,Class 2,200 Meter Dash,Event 7,24.02,Boys,9,2017-01-14,Jaaa Puma Development Meet,Kevaughn Samuels,53,Maggotty High School,,2.2,Maggotty
14,,Class 2,200 Meter Dash,Event 7,24.03,Boys,5,2017-01-14,Jaaa Puma Development Meet,Jahmone Perry,54,Frome Technical High,,NWI,Frome Tech
14,,Class 2,200 Meter Dash,Event 7,24.03,Boys,11,2017-01-14,Jaaa Puma Development Meet,Alden Pringle,55,Bellefield High,,5.4,Bellefield
15,,Class 2,200 Meter Dash,Event 7,24.05,Boys,9,2017-01-14,Jaaa Puma Development Meet,Kaveon Ennis,56,Rhodes Hall High,,2.2,Rhodes Hall
15,,Class 2,200 Meter Dash,Event 7,24.05,Boys,17,2017-01-14,Jaaa Puma Development Meet,Shevaun Davis,57,Greater Portmore,,4.3,Grt Portmore
16,,Class 2,200 Meter Dash,Event 7,24.10,Boys,13,2017-01-14,Jaaa Puma Development Meet,Deandre Lawrence,58,Spanish Town High,,4.0,Spainsh town high
15,,Class 2,200 Meter Dash,Event 7,24.13,Boys,15,2017-01-14,Jaaa Puma Development Meet,Kimiani Fletcher,59,May Day High,,9.9,May Day High
15,,Class 2,200 Meter Dash,Event 7,24.18,Boys,11,2017-01-14,Jaaa Puma Development Meet,Tavis Clarke,60,Herbert Morrison,,5.4,Herbert Morr
15,,Class 2,200 Meter Dash,Event 7,24.18,Boys,15,2017-01-14,Jaaa Puma Development Meet,Rojay Brown,61,lacovia high,,9.9,lacovia high
15,,Class 2,200 Meter Dash,Event 7,24.19,Boys,4,2017-01-14,Jaaa Puma Development Meet,Duieth Harmer,62,Albert Town High,,3.0,Albert Town
15,,Class 2,200 Meter Dash,Event 7,24.19,Boys,14,2017-01-14,Jaaa Puma Development Meet,Ramon Benjamin,62,Spanish Town High,,8.4,Spainsh town high
14,,Class 2,200 Meter Dash,Event 7,24.23,Boys,16,2017-01-14,Jaaa Puma Development Meet,Raheim Simpson,64,Waterford High School,,2.9,Waterford
14,,Class 2,200 Meter Dash,Event 7,24.28,Boys,7,2017-01-14,Jaaa Puma Development Meet,Joshua Lewis,65,Spanish Town High,,NWI,Spainsh town high
14,,Class 2,200 Meter Dash,Event 7,24.30,Boys,9,2017-01-14,Jaaa Puma Development Meet,Alvin Johnson,66,Irwin High,,2.2,Irwin High School
,,Class 2,200 Meter Dash,Event 7,24.33,Boys,8,2017-01-14,Jaaa Puma Development Meet,Brian Wright,67,St. Elizabeth Technical High,,7.5,St. Elizabet
14,,Class 2,200 Meter Dash,Event 7,24.37,Boys,9,2017-01-14,Jaaa Puma Development Meet,Sajar Blair,68,Kingston College,,2.2,Kingston College
15,,Class 2,200 Meter Dash,Event 7,24.41,Boys,14,2017-01-14,Jaaa Puma Development Meet,Devoy Campbell,69,Waterford High School,,8.4,Waterford
14,,Class 2,200 Meter Dash,Event 7,24.43,Boys,13,2017-01-14,Jaaa Puma Development Meet,Kimani Malcolm,70,Pembrook Hall High,,4.0,Pembroke Hall
15,,Class 2,200 Meter Dash,Event 7,24.44,Boys,18,2017-01-14,Jaaa Puma Development Meet,Omaine Hamilton,71,Holmwood Technical High,,2.4,Holmwood Tec
15,,Class 2,200 Meter Dash,Event 7,24.46,Boys,13,2017-01-14,Jaaa Puma Development Meet,Tarrique Thomas,72,Papine High,,4.0,Papine High School
15,,Class 2,200 Meter Dash,Event 7,24.47,Boys,6,2017-01-14,Jaaa Puma Development Meet,Trevoy Williams,73,Irwin High,,6.7,Irwin High School
15,,Class 2,200 Meter Dash,Event 7,24.48,Boys,19,2017-01-14,Jaaa Puma Development Meet,Ishmar Salmon,74,Roger Clarke High,,5.6,Roger Clarke
14,,Class 2,200 Meter Dash,Event 7,24.48,Boys,4,2017-01-14,Jaaa Puma Development Meet,Deandre Pitterman,75,Vere Technical High,,3.0,Vere Tech
14,,Class 2,200 Meter Dash,Event 7,24.48,Boys,15,2017-01-14,Jaaa Puma Development Meet,Jordane Reid,76,Glenmuir High,,9.9,Glenmuir
14,,Class 2,200 Meter Dash,Event 7,24.48,Boys,3,2017-01-14,Jaaa Puma Development Meet,Rolando Weir,77,Dinthill Technical High,,3.3,Dinthill Tec
14,,Class 2,200 Meter Dash,Event 7,24.49,Boys,19,2017-01-14,Jaaa Puma Development Meet,Neville Braham,78,Kingston College,,5.6,Kingston College
15,,Class 2,200 Meter Dash,Event 7,24.50,Boys,7,2017-01-14,Jaaa Puma Development Meet,Colvin Whitely,79,May Day High,,NWI,May Day High
15,,Class 2,200 Meter Dash,Event 7,24.53,Boys,3,2017-01-14,Jaaa Puma Development Meet,Deshawn Johnson,80,Mona High,,3.3,Mona High School
16,,Class 2,200 Meter Dash,Event 7,24.58,Boys,8,2017-01-14,Jaaa Puma Development Meet,Tedwayne Whyte,81,Knockalva Technical,,7.5,Knockalva
14,,Class 2,200 Meter Dash,Event 7,24.62,Boys,14,2017-01-14,Jaaa Puma Development Meet,Tyrese Barracks,82,Manchester High,,8.4,Manchester High
15,,Class 2,200 Meter Dash,Event 7,24.73,Boys,5,2017-01-14,Jaaa Puma Development Meet,Oniel Palmer,83,Spanish Town High,,NWI,Spainsh town high
15,,Class 2,200 Meter Dash,Event 7,24.75,Boys,3,2017-01-14,Jaaa Puma Development Meet,Stephen Mcbean,84,Pembrook Hall High,,3.3,Pembroke Hall
15,,Class 2,200 Meter Dash,Event 7,24.75,Boys,10,2017-01-14,Jaaa Puma Development Meet,Kobe Cargill,85,Ardenne High,,4.4,Ardenne High School
15,,Class 2,200 Meter Dash,Event 7,24.80,Boys,2,2017-01-14,Jaaa Puma Development Meet,Lawrence Jevaunie,86,Albert Town High,,+0.0,Albert Town
14,,Class 2,200 Meter Dash,Event 7,24.83,Boys,2,2017-01-14,Jaaa Puma Development Meet,Tuseef Graham,87,Kingston College,,+0.0,Kingston College
15,,Class 2,200 Meter Dash,Event 7,24.83,Boys,13,2017-01-14,Jaaa Puma Development Meet,Desmond Russell,88,Garvey Maceo High,,4.0,Garvey Maceo
15,,Class 2,200 Meter Dash,Event 7,24.86,Boys,12,2017-01-14,Jaaa Puma Development Meet,Keanu Thomas,89,Greater Portmore,,2.3,Grt Portmore
16,,Class 2,200 Meter Dash,Event 7,24.88,Boys,12,2017-01-14,Jaaa Puma Development Meet,Rashida Smith,90,Herbert Morrison,,2.3,Herbert Morr
15,,Class 2,200 Meter Dash,Event 7,24.95,Boys,7,2017-01-14,Jaaa Puma Development Meet,Karieb Reid,91,Mavis Bank High,,NWI,Mavis Bank High
14,,Class 2,200 Meter Dash,Event 7,25.02,Boys,16,2017-01-14,Jaaa Puma Development Meet,Vaswaine Silvera,92,Greater Portmore,,2.9,Grt Portmore
14,,Class 2,200 Meter Dash,Event 7,25.03,Boys,12,2017-01-14,Jaaa Puma Development Meet,Joseph Smith,93,Mona High,,2.3,Mona High School
14,,Class 2,200 Meter Dash,Event 7,25.06,Boys,2,2017-01-14,Jaaa Puma Development Meet,Adrian Robinson,94,Pembrook Hall High,,+0.0,Pembroke Hall
15,,Class 2,200 Meter Dash,Event 7,25.17,Boys,3,2017-01-14,Jaaa Puma Development Meet,Kymani Luckoo,95,Green Island High,,3.3,Green Island
15,,Class 2,200 Meter Dash,Event 7,25.19,Boys,12,2017-01-14,Jaaa Puma Development Meet,Kimani Mclean,96,Garvey Maceo High,,2.3,Garvey Maceo
16,,Class 2,200 Meter Dash,Event 7,25.22,Boys,16,2017-01-14,Jaaa Puma Development Meet,Stephen James,97,Knockalva Technical,,2.9,Knockalva
14,,Class 2,200 Meter Dash,Event 7,25.23,Boys,4,2017-01-14,Jaaa Puma Development Meet,Jemario Mcintosh,98,Pembrook Hall High,,3.0,Pembroke Hall
14,,Class 2,200 Meter Dash,Event 7,25.25,Boys,8,2017-01-14,Jaaa Puma Development Meet,Rowja Marshall,99,Spanish Town High,,7.5,Spainsh town high
15,,Class 2,200 Meter Dash,Event 7,25.26,Boys,14,2017-01-14,Jaaa Puma Development Meet,Shaquille White,100,Glenmuir High,,8.4,Glenmuir
14,,Class 2,200 Meter Dash,Event 7,25.29,Boys,18,2017-01-14,Jaaa Puma Development Meet,Keniel Lawrence,101,Tacius Golding High,,2.4,Tacius Golding
15,,Class 2,200 Meter Dash,Event 7,25.43,Boys,13,2017-01-14,Jaaa Puma Development Meet,Alex Greeen,102,Knockalva Technical,,4.0,Knockalva
15,,Class 2,200 Meter Dash,Event 7,25.44,Boys,14,2017-01-14,Jaaa Puma Development Meet,John-Michael Salmon,103,Papine High,,8.4,Papine High School
,,Class 2,200 Meter Dash,Event 7,25.55,Boys,9,2017-01-14,Jaaa Puma Development Meet,Rodhane Heron,104,Belair High,,2.2,Belair High School
15,,Class 2,200 Meter Dash,Event 7,25.63,Boys,8,2017-01-14,Jaaa Puma Development Meet,Reon Blake,105,May Day High,,7.5,May Day High
14,,Class 2,200 Meter Dash,Event 7,25.66,Boys,1,2017-01-14,Jaaa Puma Development Meet,Jeremy Smith,106,Vere Technical High,,8.9,Vere Tech
14,,Class 2,200 Meter Dash,Event 7,25.80,Boys,6,2017-01-14,Jaaa Puma Development Meet,Markland Campbell,107,May Day High,,6.7,May Day High
15,,Class 2,200 Meter Dash,Event 7,25.80,Boys,17,2017-01-14,Jaaa Puma Development Meet,Jorvanie Ricketts,108,Aberdeen High School,,4.3,Aberdeen Hig
15,,Class 2,200 Meter Dash,Event 7,25.82,Boys,15,2017-01-14,Jaaa Puma Development Meet,Fabian Smikle,109,Spanish Town High,,9.9,Spainsh town high
14,,Class 2,200 Meter Dash,Event 7,25.83,Boys,2,2017-01-14,Jaaa Puma Development Meet,Shelton Fuller,110,Dinthill Technical High,,+0.0,Dinthill Tec
15,,Class 2,200 Meter Dash,Event 7,25.83,Boys,6,2017-01-14,Jaaa Puma Development Meet,Maleek Boyd,111,Mavis Bank High,,6.7,Mavis Bank High
14,,Class 2,200 Meter Dash,Event 7,25.98,Boys,15,2017-01-14,Jaaa Puma Development Meet,Kyle Hibbert,112,Papine High,,9.9,Papine High School
15,,Class 2,200 Meter Dash,Event 7,26.02,Boys,3,2017-01-14,Jaaa Puma Development Meet,Javaughn Hines,113,Albert Town High,,3.3,Albert Town
14,,Class 2,200 Meter Dash,Event 7,26.08,Boys,12,2017-01-14,Jaaa Puma Development Meet,Brinton Cameron,114,Tacius Golding High,,2.3,Tacius Golding
14,,Class 2,200 Meter Dash,Event 7,26.12,Boys,7,2017-01-14,Jaaa Puma Development Meet,Usain Johnson,115,St. James High,,NWI,St James High
15,,Class 2,200 Meter Dash,Event 7,26.13,Boys,16,2017-01-14,Jaaa Puma Development Meet,Oneil Edwards,116,Mavis Bank High,,2.9,Mavis Bank High
14,,Class 2,200 Meter Dash,Event 7,26.28,Boys,8,2017-01-14,Jaaa Puma Development Meet,Sanjay Solomon,117,St. James High,,7.5,St James High
14,,Class 2,200 Meter Dash,Event 7,26.29,Boys,10,2017-01-14,Jaaa Puma Development Meet,Donoy Hylton,118,edwin allen boys,,4.4,edwin allen boys
14,,Class 2,200 Meter Dash,Event 7,26.37,Boys,6,2017-01-14,Jaaa Puma Development Meet,Ackeem Mowatt,119,Knockalva Technical,,6.7,Knockalva
13,,Class 2,200 Meter Dash,Event 7,26.55,Boys,5,2017-01-14,Jaaa Puma Development Meet,Trevonte Shepherd,120,Mavis Bank High,,NWI,Mavis Bank High
14,,Class 2,200 Meter Dash,Event 7,26.64,Boys,18,2017-01-14,Jaaa Puma Development Meet,Tristan Francis,121,Aberdeen High School,,2.4,Aberdeen Hig
13,,Class 2,200 Meter Dash,Event 7,26.68,Boys,15,2017-01-14,Jaaa Puma Development Meet,Gary Allen,122,Glenmuir High,,9.9,Glenmuir
14,,Class 2,200 Meter Dash,Event 7,26.73,Boys,12,2017-01-14,Jaaa Puma Development Meet,Raheem Williams,123,Spanish Town High,,2.3,Spainsh town high
15,,Class 2,200 Meter Dash,Event 7,26.75,Boys,2,2017-01-14,Jaaa Puma Development Meet,Lloyd Whitter,124,Vere Technical High,,+0.0,Vere Tech
14,,Class 2,200 Meter Dash,Event 7,26.78,Boys,7,2017-01-14,Jaaa Puma Development Meet,Rusean Hendricks,125,Knockalva Technical,,NWI,Knockalva
14,,Class 2,200 Meter Dash,Event 7,26.85,Boys,6,2017-01-14,Jaaa Puma Development Meet,Tavaughn Mcdonald,126,Frome Technical High,,6.7,Frome Tech
15,,Class 2,200 Meter Dash,Event 7,26.86,Boys,5,2017-01-14,Jaaa Puma Development Meet,Dishawn Henry,127,May Day High,,NWI,May Day High
14,,Class 2,200 Meter Dash,Event 7,26.88,Boys,11,2017-01-14,Jaaa Puma Development Meet,Yushian Pellington,128,St. Elizabeth Technical High,,5.4,St. Elizabet
15,,Class 2,200 Meter Dash,Event 7,26.88,Boys,13,2017-01-14,Jaaa Puma Development Meet,Shemar Mcintosh,129,May Day High,,4.0,May Day High
,,Class 2,200 Meter Dash,Event 7,26.92,Boys,10,2017-01-14,Jaaa Puma Development Meet,Sachinron Lynch,130,St. Elizabeth Technical High,,4.4,St. Elizabet
14,,Class 2,200 Meter Dash,Event 7,26.98,Boys,12,2017-01-14,Jaaa Puma Development Meet,Kenton Kennedy,131,St. Elizabeth Technical High,,2.3,St. Elizabet
15,,Class 2,200 Meter Dash,Event 7,27.10,Boys,4,2017-01-14,Jaaa Puma Development Meet,Abbajani Brown,132,Dinthill Technical High,,3.0,Dinthill Tec
14,,Class 2,200 Meter Dash,Event 7,27.30,Boys,10,2017-01-14,Jaaa Puma Development Meet,Anthony Roberts,133,Spanish Town High,,4.4,Spainsh town high
14,,Class 2,200 Meter Dash,Event 7,27.47,Boys,8,2017-01-14,Jaaa Puma Development Meet,Leon Biggs,134,Frome Technical High,,7.5,Frome Tech
14,,Class 2,200 Meter Dash,Event 7,27.83,Boys,7,2017-01-14,Jaaa Puma Development Meet,Musale Stephens,135,Frome Technical High,,NWI,Frome Tech
14,,Class 2,200 Meter Dash,Event 7,27.89,Boys,9,2017-01-14,Jaaa Puma Development Meet,Daniel Ricketts,136,Cedric Titus,,2.2,Cedric Titus
